,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1926904,3577165,1526349833.12651,1,7,2,1,10,8080,192.168.100.3,4,69595,69797982,0,2,1526351578.78005,1,1745.653564,4.966639,0.008544,1728.390259,4.950418,4.995234,34798,34797,35616240,34181742,39.867016,19.933508,19.932936,69797982,92682875,69595,121862,140717,220979,39.8676,19.4508,7,1,39.8676,22.2582,102714,69595,0,1,1
1926905,3577166,1526349833.12651,0,1,2,1,8,80,192.168.100.5,4,34801,32123625,0,2,1526351578.93434,2,1745.807861,4.966989,0.007790000000000002,1728.511963,4.950446,4.999296,34801,0,32123625,0,19.933466,19.933466,0.0,134442585,134442585,139201,139201,140717,220979,19.934,19.934,3,3,13.4551,22.2582,34801,34801,0,1,1
1926906,3577167,1526349833.12651,0,1,2,1,9,0,192.168.100.3,1,20881,18118177,0,2,1526351578.93435,3,1745.807861,4.950223,0.023771,1722.677734,4.900936,4.998901999999998,20881,0,18118177,0,11.960079,11.960079,0.0,18129932,92682875,20937,121862,140717,20882,11.703,19.4508,7,3,11.9607,11.9607,102714,20936,0,1,1
1926907,3577168,1526349833.17625,0,1,3,3,8,3456,192.168.100.5,4,69600,69187620,0,2,1526351578.93433,4,1745.758057,4.967142,0.007519,1728.56543,4.950444999999998,4.997839,34800,34800,35020980,34166640,39.867496,19.93346,19.93346,134442585,134442585,139201,139201,123687,220979,29.9011,29.9011,3,3,39.8681,29.9011,69600,69600,0,1,1
1926908,3577169,1526349833.17625,0,1,3,3,8,80,192.168.100.5,4,34800,33131340,2,4,1526351578.93433,5,1745.758057,4.966808,0.007543999999999999,1728.449097,4.950444,4.997833,34800,0,33131340,0,19.93346,19.93346,0.0,134442585,134442585,139201,139201,123687,220979,29.9011,29.9011,3,3,19.934,29.9011,34800,34800,0,1,1
1926909,3577170,1526349833.17626,0,1,3,3,12,365,192.168.100.3,9,19142,1148520,2,4,1526351579.08343,6,1745.907227,4.917745,0.011107,1711.375122,4.899937,4.999032,19142,0,1148520,0,10.963354,10.963354,0.0,1150829,92682875,19158,121862,123687,19142,5.98141,10.9639,7,3,10.9639,10.9639,19142,19148,0,1,1
1926910,3577171,1526349833.22809,0,1,2,1,11,80,192.168.100.3,4,12183,3606168,0,2,1526351579.3320699,7,1746.1040039999998,4.88162,0.034867,1698.803711,4.851122,4.999943,12183,0,3606168,0,6.976675,6.976675,0.0,3606668,92682875,12185,121862,140717,220979,6.97725,19.4508,7,2,13.4551,22.2582,102714,12183,0,1,1
1926911,3577172,1526350038.9802802,0,1,2,1,12,139,192.168.100.4,19,10,680,0,2,1526351492.92285,1899,1453.942627,2.4e-05,5e-06,0.000122,1.8e-05,3.3e-05,5,5,350,330,0.00619,0.002751,0.002751,1150829,782,19158,12,140717,10,0.00687785,0.00687785,2,3,0.00687785,0.00687785,10,10,0,1,1
1926912,3577173,1526350044.12036,0,1,0,2,7,-1,192.168.100.7,0,10,510,0,2,1526351497.94452,1949,1453.824219,0.000215,2.3e-05,0.001074,0.00018,0.000246,5,5,210,300,0.006191,0.002751,0.002751,292200,510,307,10,30,30,0.00788343,0.00687841,1,7,0.0087071,0.0087071,10,16,0,1,1
1926913,3577174,1526350103.20574,0,1,0,2,0,-1,192.168.100.3,0,4,240,0,2,1526351300.21644,2492,1197.010742,5.2e-05,6e-06,0.000104,4.6e-05,5.8e-05,2,2,120,120,0.002506,0.0008349999999999999,0.0008349999999999999,462,92682875,8,121862,30,30,0.00668331,0.00501249,7,3,0.0087071,0.0087071,6,8,0,1,1
1926914,3577175,1526350117.68535,0,1,3,3,11,138,192.168.100.255,7,2,500,2,4,1526351017.7052,2624,900.0198359999998,0.0,0.0,0.0,0.0,0.0,2,0,500,0,0.001111,0.001111,0.0,3606668,2369,12185,12,123687,8,0.00222217,0.00509471,4,2,0.0033965,0.0033965,12,2,0,1,1
1926915,3577176,1526350158.07267,0,1,3,3,12,138,192.168.100.255,7,6,1629,2,4,1526351613.4184,2996,1455.345703,0.000132,8.6e-05,0.000395,1.7e-05,0.000223,6,0,1629,0,0.003436,0.003436,0.0,1150829,2369,19158,12,123687,8,5.98141,0.00509471,4,3,0.0033965,0.0033965,12,19148,0,1,1
1926916,3577177,1526350202.6863198,0,1,3,3,6,4454,216.239.34.10,2,2,201,0,2,1526350202.82947,3408,0.143152,0.143152,0.0,0.143152,0.143152,0.143152,1,1,98,103,6.985582000000001,0.0,0.0,696048,201,2895,2,123687,93,10.3868,13.9712,1,6,13.9712,1.7780599999999998,2,8,0,1,1
1926917,3577178,1526350203.04034,0,1,3,3,6,62369,128.63.2.53,2,2,1301,0,2,1526350203.27197,3411,0.231634,0.231634,0.0,0.231634,0.231634,0.231634,1,1,85,1216,4.3171550000000005,0.0,0.0,696048,2510,2895,4,123687,93,10.3868,8.64409,2,6,8.634310000000001,1.7780599999999998,4,8,0,1,1
1926918,3577179,1526350203.08076,0,1,3,3,6,50077,128.63.2.53,2,2,1209,0,2,1526350203.3118699,3414,0.23111,0.23111,0.0,0.23111,0.23111,0.23111,1,1,70,1139,4.326944,0.0,0.0,696048,2510,2895,4,123687,93,10.3868,8.64409,2,6,8.653889999999999,1.7780599999999998,4,8,0,1,1
1926919,3577180,1526350203.3133302,0,1,3,3,6,6313,192.12.94.30,2,2,891,0,2,1526350203.47765,3417,0.16431600000000002,0.16431600000000002,0.0,0.16431600000000002,0.16431600000000002,0.16431600000000002,1,1,85,806,6.0858349999999986,0.0,0.0,696048,891,2895,2,123687,93,10.3868,12.1717,1,6,12.1717,1.7780599999999998,2,8,0,1,1
1926920,3577181,1526350290.92368,0,1,3,3,3,50319,224.0.0.251,13,1,88,2,4,1526350290.92368,4210,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,1950,1799,23,21,123687,24,1.83515,0.0,21,14,0.0,0.0,21,15,0,1,1
1926921,3577182,1526350294.78168,0,1,3,3,4,40888,224.0.0.251,13,1,88,2,4,1526350294.78168,4226,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,2337,1799,29,21,123687,24,2.8710000000000004,0.0,21,18,0.0,0.0,21,19,0,1,1
1926922,3577183,1526350296.17487,0,1,3,3,3,41857,224.0.0.251,13,1,83,2,4,1526350296.17487,4230,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,1950,1799,23,21,123687,24,1.83515,0.0,21,14,0.0,0.0,21,15,0,1,1
1926923,3577184,1526350296.3226302,0,1,3,3,2,46101,224.0.0.251,13,1,88,2,4,1526350296.3226302,4234,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,2047,1799,24,21,123687,24,2.37931,0.0,21,14,0.0,0.0,21,12,0,1,1
1926924,3577185,1526350298.17768,0,1,3,3,3,40537,224.0.0.251,13,1,60,2,4,1526350298.17768,4237,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1950,1799,23,21,123687,24,1.83515,0.0,21,14,0.0,0.0,21,15,0,1,1
1926925,3577186,1526350298.95966,0,1,3,3,1,58307,224.0.0.251,13,1,88,2,4,1526350298.95966,4238,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,11304,1799,62,21,123687,24,2.3567400000000003,0.0,21,18,0.0,0.0,21,14,0,1,1
1926926,3577187,1526350299.78599,0,1,3,3,4,53016,224.0.0.251,13,1,83,2,4,1526350299.78599,4241,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,2337,1799,29,21,123687,24,2.8710000000000004,0.0,21,18,0.0,0.0,21,19,0,1,1
1926927,3577188,1526350301.32724,0,1,3,3,2,59350,224.0.0.251,13,1,83,2,4,1526350301.32724,4245,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,2047,1799,24,21,123687,24,2.37931,0.0,21,14,0.0,0.0,21,12,0,1,1
1926928,3577189,1526350301.7928698,0,1,3,3,4,39239,224.0.0.251,13,1,60,2,4,1526350301.7928698,4249,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,2337,1799,29,21,123687,24,2.8710000000000004,0.0,21,18,0.0,0.0,21,19,0,1,1
1926929,3577190,1526350303.33225,0,1,3,3,2,46789,224.0.0.251,13,1,60,2,4,1526350303.33225,4250,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,2047,1799,24,21,123687,24,2.37931,0.0,21,14,0.0,0.0,21,12,0,1,1
1926930,3577191,1526350303.96558,0,1,3,3,1,33469,224.0.0.251,13,1,83,2,4,1526350303.96558,4251,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,11304,1799,62,21,123687,24,2.3567400000000003,0.0,21,18,0.0,0.0,21,14,0,1,1
1926931,3577192,1526350305.96956,0,1,3,3,1,55276,224.0.0.251,13,1,60,2,4,1526350305.96956,4255,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,11304,1799,62,21,123687,24,2.3567400000000003,0.0,21,18,0.0,0.0,21,14,0,1,1
1926932,3577193,1526350318.17825,0,1,3,3,3,38037,224.0.0.251,13,1,88,2,4,1526350318.17825,4256,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,1950,1799,23,21,123687,24,1.83515,0.0,21,14,0.0,0.0,21,15,0,1,1
1926933,3577194,1526350203.64484,0,1,2,1,6,58258,172.217.25.170,8,41,7363,1,6,1526350375.01109,3419,171.36625700000005,0.16359300000000002,0.237046,0.654373,0.005779,0.571601,21,20,2997,4366,0.233418,0.116709,0.110874,696048,7363,2895,41,140717,346,1.50792,0.239254,1,6,0.239254,1.25076,41,41,0,1,1
1926934,3577195,1526350321.7934,0,1,3,3,4,47923,224.0.0.251,13,1,88,2,4,1526350321.7934,4259,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,2337,1799,29,21,123687,24,2.8710000000000004,0.0,21,18,0.0,0.0,21,19,0,1,1
1926935,3577196,1526350323.17962,0,1,3,3,3,60248,224.0.0.251,13,1,83,2,4,1526350323.17962,4262,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,1950,1799,23,21,123687,24,1.83515,0.0,21,14,0.0,0.0,21,15,0,1,1
1926936,3577197,1526350323.3327699,0,1,3,3,2,35600,224.0.0.251,13,1,88,2,4,1526350323.3327699,4266,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,2047,1799,24,21,123687,24,2.37931,0.0,21,14,0.0,0.0,21,12,0,1,1
1926937,3577198,1526350325.9702,0,1,3,3,1,45224,224.0.0.251,13,1,88,2,4,1526350325.9702,4271,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,11304,1799,62,21,123687,24,2.3567400000000003,0.0,21,18,0.0,0.0,21,14,0,1,1
1926938,3577199,1526350326.79551,0,1,3,3,4,41879,224.0.0.251,13,1,83,2,4,1526350326.79551,4274,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,2337,1799,29,21,123687,24,2.8710000000000004,0.0,21,18,0.0,0.0,21,19,0,1,1
1926939,3577200,1526350325.27589,0,1,3,3,3,57220,192.168.217.2,2,2,172,2,4,1526350327.77597,4270,2.500086,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399986,0.399986,0.0,1950,3096,23,36,123687,93,1.83515,0.799779,18,14,0.799972,1.7780599999999998,36,15,0,1,1
1926940,3577201,1526350328.3350801,0,1,3,3,2,37122,224.0.0.251,13,1,83,2,4,1526350328.3350801,4278,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,3071,728,39,8,78955,9,2.30406,0.0,8,20,0.0,0.0,8,17,0,1,1
1926941,3577202,1526350330.4795198,0,1,0,2,3,-1,192.168.100.1,0,10,600,0,2,1526351620.7197402,4286,1290.240234,7.900000000000001e-05,2.6e-05,0.000394,5.2e-05,0.000123,5,5,300,300,0.006975,0.0031,0.0031,1898,4017,25,56,54,54,0.00775049,0.00841392,10,9,0.00908704,0.00908704,50,10,0,1,1
1926942,3577203,1526350330.9729302,0,1,3,3,1,58949,224.0.0.251,13,1,83,2,4,1526350330.9729302,4287,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,2153,728,28,8,78955,9,1.79417,0.0,8,11,0.0,0.0,8,10,0,1,1
1926943,3577204,1526350328.88511,0,1,3,3,4,51417,192.168.217.2,2,2,172,2,4,1526350331.3862,4283,2.501092,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399825,0.399825,0.0,2328,3182,30,37,78955,129,1.58971,0.870395,20,11,0.799651,0.322581,37,10,0,1,1
1926944,3577205,1526350331.77578,0,1,3,3,3,44604,8.8.8.8,2,2,172,0,2,1526350331.78327,4292,0.0074909999999999985,0.0074909999999999985,0.0,0.0074909999999999985,0.0074909999999999985,0.0074909999999999985,1,1,86,86,133.49353,0.0,0.0,1898,2580,25,30,78955,129,1.98076,269.721,15,9,266.987,0.322581,30,8,0,1,1
1926945,3577206,1526350330.41832,0,1,3,3,2,44023,192.168.217.2,2,2,172,2,4,1526350332.91832,4285,2.5,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.4,0.4,0.0,3071,3182,39,37,78955,129,2.30406,0.870395,20,20,0.8,0.322581,37,17,0,1,1
1926946,3577207,1526350333.05614,0,1,3,3,1,53363,192.168.217.2,2,2,172,2,4,1526350335.55599,5335,2.499854,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400023,0.400023,0.0,2153,3182,28,37,78955,129,1.79417,0.870395,20,11,0.8000470000000001,0.322581,37,10,0,1,1
1926947,3577208,1526350334.04088,0,1,0,2,4,-1,192.168.100.1,0,10,600,0,2,1526351613.52926,5337,1279.4884029999996,0.000111,2.6e-05,0.000557,7.8e-05,0.00014,5,5,300,300,0.007034,0.0031260000000000003,0.0031260000000000003,2328,4017,30,56,54,54,0.00781562,0.00841392,10,11,0.00908704,0.00908704,50,10,0,1,1
1926948,3577209,1526350335.38714,0,1,3,3,4,50684,8.8.8.8,2,2,172,0,2,1526350335.3945801,5338,0.007445999999999999,0.007445999999999999,0.0,0.007445999999999999,0.007445999999999999,0.007445999999999999,1,1,86,86,134.30029299999998,0.0,0.0,2328,2580,30,30,78955,129,1.58971,269.721,15,11,268.601,0.322581,30,10,0,1,1
1926949,3577210,1526350335.63419,0,1,0,2,2,-1,192.168.100.1,0,8,480,0,2,1526351620.49862,6340,1284.86438,0.000115,5.2e-05,0.00046,4.6e-05,0.000191,4,4,240,240,0.005448,0.0023350000000000003,0.0023350000000000003,3071,4017,39,56,54,54,0.00778292,0.00841392,10,20,0.00908704,0.00908704,50,10,0,1,1
1926950,3577211,1526350336.91806,0,1,3,3,2,56826,8.8.8.8,2,2,172,0,2,1526350336.92508,6382,0.007017,0.007017,0.0,0.007017,0.007017,0.007017,1,1,86,86,142.511047,0.0,0.0,3071,2580,39,30,78955,129,2.30406,269.721,15,20,285.022,0.322581,30,12,0,1,1
1926951,3577212,1526350338.11593,0,1,0,2,1,-1,192.168.100.1,0,10,600,0,2,1526351621.70032,7405,1283.584351,0.000111,1.1e-05,0.000557,9.3e-05,0.000127,5,5,300,300,0.007012000000000001,0.003116,0.003116,2153,4017,28,56,54,54,0.00779068,0.00841392,10,11,0.00908704,0.00908704,50,10,0,1,1
1926952,3577213,1526350339.55584,0,1,3,3,1,52696,8.8.8.8,2,2,172,0,2,1526350339.56312,7408,0.007284,0.007284,0.0,0.007284,0.007284,0.007284,1,1,86,86,137.287201,0.0,0.0,2153,2580,28,30,78955,129,1.79417,269.721,15,11,274.574,0.322581,30,8,0,1,1
1926953,3577214,1526350360.46626,0,1,1,5,16,133,ff02::2,1,1,70,3,8,1526350360.46626,8507,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,70,210,1,3,3,13493,0.0,0.0,3,1,0.0,0.0,3,1,0,1,1
1926954,3577215,1526350361.94488,0,1,1,5,13,133,ff02::2,1,1,70,3,8,1526350361.94488,8513,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,70,210,1,3,3,13493,0.0,0.0,3,1,0.0,0.0,3,1,0,1,1
1926955,3577216,1526350371.79636,0,1,3,3,3,38685,27.124.125.250,5,2,180,0,2,1526350371.84485,8557,0.048481,0.048481,0.0,0.048481,0.048481,0.048481,1,1,90,90,20.626638,0.0,0.0,1898,540,25,6,78955,10,1.98076,41.3143,3,9,41.2533,26.9032,6,8,0,1,1
1926956,3577217,1526350647.47786,0,1,3,3,20,5353,ff02::fb,13,1,180,2,4,1526350647.47786,9748,0.0,0.0,0.0,0.0,0.0,0.0,1,0,180,0,0.0,0.0,0.0,180,180,1,1,78955,9,0.0,0.0,1,1,0.0,0.0,1,1,0,1,1
1926957,3577218,1526350647.47802,0,1,3,3,7,5353,224.0.0.251,13,1,160,2,4,1526350647.47802,9749,0.0,0.0,0.0,0.0,0.0,0.0,1,0,160,0,0.0,0.0,0.0,442,728,5,8,78955,9,13.6663,0.0,8,3,0.0,0.0,8,1,0,1,1
1926958,3577219,1526350750.83181,0,1,1,5,17,133,ff02::2,1,1,70,3,8,1526350750.83181,10181,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,70,210,1,3,3,13493,0.0,0.0,3,1,0.0,0.0,3,1,0,1,1
1926959,3577220,1526351330.43348,0,1,3,3,2,56984,27.124.125.250,5,2,180,0,2,1526351330.48177,12642,0.04829,0.04829,0.0,0.04829,0.04829,0.04829,1,1,90,90,20.708221,0.0,0.0,3071,540,39,6,78955,10,2.30406,41.3143,3,20,41.4164,26.9032,6,12,0,1,1
1926960,3577221,1526351331.6071699,0,1,3,3,4,37233,27.124.125.250,5,2,180,0,2,1526351331.6556199,12647,0.048457,0.048457,0.0,0.048457,0.048457,0.048457,1,1,90,90,20.636852,0.0,0.0,2328,540,30,6,78955,10,1.58971,41.3143,3,11,41.2737,26.9032,6,10,0,1,1
1926961,3577222,1526351404.14406,0,1,3,3,1,54577,129.250.35.250,5,2,180,0,2,1526351404.15101,17005,0.006957,0.006957,0.0,0.006957,0.006957,0.006957,1,1,90,90,143.740112,0.0,0.0,2153,180,28,2,78955,10,1.79417,287.48,1,11,287.48,26.9032,2,8,0,1,1
1926962,3577223,1526351425.18383,0,1,3,3,5,58999,192.168.100.1,2,2,190,0,2,1526351425.36477,17094,0.180937,0.180937,0.0,0.180937,0.180937,0.180937,1,1,87,103,5.526785,0.0,0.0,1515,4017,14,56,78955,129,0.0169719,0.0169719,10,4,0.0169719,0.322581,6,6,0,1,1
1926963,3577224,1526351425.3643699,0,1,0,2,0,-1,192.168.100.27,0,2,120,0,2,1526351425.3647099,17095,0.000336,0.000336,0.0,0.000336,0.000336,0.000336,1,1,60,60,2976.19043,0.0,0.0,222,120,4,2,54,54,11363.6,5952.38,1,2,0.00908704,0.00908704,2,4,0,1,1
1926964,3577225,1526351428.71579,0,1,3,3,7,56155,91.189.91.157,5,2,180,0,2,1526351428.93531,17111,0.219518,0.219518,0.0,0.219518,0.219518,0.219518,1,1,90,90,4.555435,0.0,0.0,442,180,5,2,78955,10,13.6663,9.11087,1,3,9.11087,26.9032,2,2,0,1,1
1926965,3577226,1526351428.93517,0,1,0,2,0,-1,192.168.100.4,0,2,102,0,2,1526351428.9351802,17113,1.6e-05,1.6e-05,0.0,1.6e-05,1.6e-05,1.6e-05,1,1,60,42,62500.0,0.0,0.0,222,102,4,2,54,54,11363.6,125000.0,1,2,0.00908704,0.00908704,2,4,0,1,1
1926966,3577227,1526351430.40426,0,1,0,2,5,-1,192.168.100.1,0,2,120,0,2,1526351430.40435,17119,9.7e-05,9.7e-05,0.0,9.7e-05,9.7e-05,9.7e-05,1,1,60,60,10309.27832,0.0,0.0,1515,4017,14,56,54,54,0.00994587,0.00841392,10,4,0.00908704,0.00908704,50,8,0,1,1
1926967,3577228,1526351433.94434,0,1,0,2,7,-1,192.168.100.1,0,2,102,0,2,1526351433.94455,17135,0.000216,0.000216,0.0,0.000216,0.000216,0.000216,1,1,42,60,4629.629395,0.0,0.0,442,4017,5,56,54,54,9259.26,0.00841392,10,3,0.00908704,0.00908704,50,2,0,1,1
1926968,3577229,1526351503.17357,0,1,3,3,4,41144,192.168.217.2,2,2,172,2,4,1526351505.67307,17425,2.499495,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400081,0.400081,0.0,2328,3182,30,37,78955,129,1.58971,0.870395,20,11,0.800162,0.322581,37,10,0,1,1
1926969,3577230,1526351511.67186,0,1,3,3,3,36265,192.168.217.2,2,1,86,2,4,1526351511.67186,17455,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,1898,3182,25,37,78955,129,1.98076,0.870395,20,9,0.0,0.322581,37,7,0,1,1
1926970,3577231,1526351515.64287,0,1,3,3,2,60446,192.168.217.2,2,1,86,2,4,1526351515.64287,17464,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,3071,3182,39,37,78955,129,2.30406,0.870395,20,20,0.0,0.322581,37,17,0,1,1
1926971,3577232,1526351518.45249,0,1,3,3,1,46344,192.168.217.2,2,1,86,2,4,1526351518.45249,17471,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,2153,3182,28,37,78955,129,1.79417,0.870395,20,11,0.0,0.322581,37,10,0,1,1
1926972,3577233,1526351524.4655,0,1,3,3,4,46295,192.168.217.2,2,2,172,2,4,1526351526.9655,17475,2.499994,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400001,0.400001,0.0,2328,3182,30,37,78955,129,1.58971,0.870395,20,11,0.800002,0.322581,37,10,0,1,1
1926973,3577234,1526351526.1920002,0,1,3,3,3,33062,192.168.217.2,2,2,172,2,4,1526351528.69224,17478,2.500242,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399961,0.399961,0.0,1898,3182,25,37,78955,129,1.98076,0.870395,20,9,0.7999229999999999,0.322581,37,7,0,1,1
1926974,3577235,1526351527.41494,0,1,3,3,2,52225,192.168.217.2,2,2,172,2,4,1526351529.91505,17492,2.500115,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399982,0.399982,0.0,3071,3182,39,37,78955,129,2.30406,0.870395,20,20,0.799963,0.322581,37,17,0,1,1
1926975,3577236,1526351530.96546,0,1,3,3,4,34325,8.8.8.8,2,2,172,0,2,1526351530.9730198,17521,0.0075590000000000015,0.0075590000000000015,0.0,0.0075590000000000015,0.0075590000000000015,0.0075590000000000015,1,1,86,86,132.292633,0.0,0.0,2328,2580,30,30,78955,129,1.58971,269.721,15,11,264.585,0.322581,30,10,0,1,1
1926976,3577237,1526351528.76863,0,1,3,3,1,42779,192.168.217.2,2,2,172,2,4,1526351531.26968,17499,2.501049,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399832,0.399832,0.0,2153,3182,28,37,78955,129,1.79417,0.870395,20,11,0.799664,0.322581,37,10,0,1,1
1926977,3577238,1526351532.69208,0,1,3,3,3,49546,8.8.8.8,2,2,172,0,2,1526351532.6991801,18277,0.0070989999999999985,0.0070989999999999985,0.0,0.0070989999999999985,0.0070989999999999985,0.0070989999999999985,1,1,86,86,140.864914,0.0,0.0,1898,2580,25,30,78955,129,1.98076,269.721,15,9,281.73,0.322581,30,8,0,1,1
1926978,3577239,1526351533.9149802,0,1,3,3,2,52476,8.8.8.8,2,2,172,0,2,1526351533.92274,19003,0.007767,0.007767,0.0,0.007767,0.007767,0.007767,1,1,86,86,128.749847,0.0,0.0,3071,2580,39,30,78955,129,2.30406,269.721,15,20,257.5,0.322581,30,12,0,1,1
1926979,3577240,1526351535.27039,0,1,3,3,1,52166,8.8.8.8,2,2,172,0,2,1526351535.27789,20388,0.007495999999999998,0.007495999999999998,0.0,0.007495999999999998,0.007495999999999998,0.007495999999999998,1,1,86,86,133.40448,0.0,0.0,2153,2580,28,30,78955,129,1.79417,269.721,15,11,266.809,0.322581,30,8,0,1,1
1926980,3577241,1526351537.50159,0,1,3,3,4,39229,192.168.217.2,2,2,172,2,4,1526351540.00262,22254,2.501029,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399835,0.399835,0.0,2328,3182,30,37,78955,129,1.58971,0.870395,20,11,0.799671,0.322581,37,10,0,1,1
1926981,3577242,1526351540.46668,0,1,3,3,2,47494,192.168.217.2,2,2,172,2,4,1526351542.96691,22258,2.500232,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399963,0.399963,0.0,3071,3182,39,37,78955,129,2.30406,0.870395,20,20,0.799926,0.322581,37,17,0,1,1
1926982,3577243,1526351540.53595,0,1,3,3,3,47269,192.168.217.2,2,2,172,2,4,1526351543.0371099,22260,2.501163,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399814,0.399814,0.0,1898,3182,25,37,78955,129,1.98076,0.870395,20,9,0.799628,0.322581,37,7,0,1,1
1926983,3577244,1526351544.00339,0,1,3,3,4,50302,8.8.8.8,2,2,172,0,2,1526351544.0108302,22265,0.007445,0.007445,0.0,0.007445,0.007445,0.007445,1,1,86,86,134.318329,0.0,0.0,2328,2580,30,30,78955,129,1.58971,269.721,15,11,268.637,0.322581,30,10,0,1,1
1926984,3577245,1526351541.7965,0,1,3,3,1,60219,192.168.217.2,2,2,172,2,4,1526351544.29751,22262,2.501014,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399838,0.399838,0.0,2153,3182,28,37,78955,129,1.79417,0.870395,20,11,0.799676,0.322581,37,10,0,1,1
1926985,3577246,1526351546.96695,0,1,3,3,2,41735,8.8.8.8,2,2,172,0,2,1526351546.97455,23414,0.0075980000000000015,0.0075980000000000015,0.0,0.0075980000000000015,0.0075980000000000015,0.0075980000000000015,1,1,86,86,131.613586,0.0,0.0,3071,2580,39,30,78955,129,2.30406,269.721,15,20,263.22700000000003,0.322581,30,12,0,1,1
1926986,3577247,1526351547.03802,0,1,3,3,3,41448,8.8.8.8,2,2,172,0,2,1526351547.04534,23596,0.0073209999999999985,0.0073209999999999985,0.0,0.0073209999999999985,0.0073209999999999985,0.0073209999999999985,1,1,86,86,136.593353,0.0,0.0,1898,2580,25,30,78955,129,1.98076,269.721,15,9,273.187,0.322581,30,8,0,1,1
1926987,3577248,1526351548.29835,0,1,3,3,1,44858,8.8.8.8,2,2,172,0,2,1526351548.30624,23905,0.007894,0.007894,0.0,0.007894,0.007894,0.007894,1,1,86,86,126.67849,0.0,0.0,2153,2580,28,30,78955,129,1.79417,269.721,15,11,253.357,0.322581,30,8,0,1,1
1926988,3577249,1526351590.7832,0,1,3,3,6,53586,202.12.27.33,2,2,1251,0,2,1526351590.9393802,26868,0.15618,0.15618,0.0,0.15618,0.15618,0.15618,1,1,70,1181,6.402869,0.0,0.0,463674,2460,1962,4,78955,129,14.9164,12.5556,2,29,12.8057,0.322581,4,56,0,1,1
